id,num01,num02,cat01,cat02,cat03,cat04,cat05,cat06,cat07,cat08,target
SID79016,0,70.0,7,106,35,627,,1,2147745792,,21
SID790166,73,70.0,2,34,25,145,,1,262144,4.0,49
SID79021,0,80.0,1,2,7,1832,,0,2148270080,,19
SID790298,172,70.0,0,79,5,1774,,0,1611137024,5.0,49
SID79032,0,50.0,2,49,29,77,,0,2147745792,,35
SID790339,60,80.0,1,2,28,76,,0,2147753984,68.0,35
SID790358,74,70.0,2,83,10,384,,1,262144,4.0,45
SID790504,86,80.0,7,68,39,145,,0,2147745792,4.0,33
SID790621,100,70.0,0,59,6,1981,,0,134479874,69.0,45
SID790650,32,80.0,2,9,19,714,21.0,0,2147745792,4.0,29
SID790669,84,80.0,2,7,23,2013,,0,2147753984,4.0,33
SID79067,58,,2,34,38,1208,21.0,0,2147753984,,25
SID790713,101,60.0,0,79,18,1453,,0,2147745792,4.0,41
SID790911,115,70.0,8,108,18,968,0.0,0,2359424,4.0,57
SID790915,12,80.0,8,57,18,996,21.0,0,262144,12.0,29
SID790917,62,80.0,2,40,25,187,21.0,1,2147745792,4.0,43
SID790961,135,70.0,2,9,18,1504,0.0,0,2147745794,5.0,62
SID791137,62,80.0,8,57,21,1869,,1,262144,4.0,31
SID791154,0,70.0,1,18,40,1395,,0,16777312,68.0,23
SID791176,25,70.0,2,85,0,714,21.0,0,262144,4.0,31
SID791323,24,80.0,2,7,4,187,21.0,0,2147745792,4.0,19
SID791324,156,,8,57,31,1312,,1,262144,4.0,62
SID791390,72,80.0,5,80,0,145,0.0,0,262144,70.0,27
SID791401,73,70.0,7,19,20,1202,0.0,0,262144,4.0,35
SID791406,102,80.0,8,57,27,1306,,1,2363392,5.0,67
SID791461,84,60.0,0,75,38,686,,0,270336,4.0,21
SID791585,33,90.0,8,57,6,1865,,0,262144,4.0,23
SID791647,144,70.0,2,9,31,147,,1,2147745792,4.0,75
SID791660,0,70.0,0,77,33,699,,1,262144,4.0,23
SID791695,27,70.0,0,77,17,1813,21.0,0,2147745792,4.0,27
SID791724,33,90.0,8,57,6,1865,,0,262144,4.0,23
SID791728,141,70.0,2,34,13,925,0.0,0,2147745792,4.0,35
SID791734,45,70.0,2,40,24,373,9.0,1,786432,4.0,21
SID791743,49,80.0,2,55,5,134,24.0,0,1074266112,4.0,45
SID791762,54,60.0,2,9,35,1337,21.0,0,262144,4.0,31
SID791807,41,70.0,1,86,21,306,21.0,1,2147745792,4.0,31
SID791815,32,,2,14,18,2,,1,2147745792,4.0,62
SID791833,142,60.0,7,19,6,1399,,0,262144,4.0,57
SID791859,63,80.0,2,14,18,1969,,1,2147745792,4.0,49
SID791978,51,60.0,0,79,33,1597,,0,2147745792,4.0,35
SID792158,108,,8,57,15,800,21.0,0,2147745792,4.0,39
SID792164,20,90.0,2,49,4,145,21.0,0,262144,4.0,23
SID792204,61,80.0,8,57,24,135,21.0,0,786560,4.0,37
SID79227,0,40.0,1,86,34,1504,,1,16777216,,17
SID792276,0,80.0,2,12,16,820,,1,2148270080,4.0,31
SID792287,39,70.0,0,79,21,1288,,0,262144,,29
SID792327,90,70.0,2,83,7,1337,0.0,1,2684616704,4.0,52
SID792339,75,80.0,5,94,5,1633,,0,2147745792,4.0,47
SID792377,24,,1,2,20,1685,,0,262144,4.0,39
SID792385,84,60.0,2,50,5,789,,0,1074266112,76.0,19
SID792422,120,70.0,2,55,23,1962,,1,2147745792,4.0,31
SID792828,18,90.0,2,14,20,1958,21.0,0,270336,4.0,21
SID792861,36,80.0,2,34,1,263,21.0,0,67895296,4.0,25
SID79288,0,80.0,2,48,3,1202,21.0,0,17041408,,25
SID793034,14,80.0,2,14,16,1718,,1,2147753984,4.0,27
SID793066,13,80.0,2,49,19,1077,23.0,1,262144,4.0,23
SID79312,0,80.0,0,79,14,1293,,0,2147745824,,21
SID793186,12,90.0,2,9,24,711,,1,786432,4.0,75
SID793187,86,70.0,1,18,32,445,,0,2147753984,4.0,39
SID793226,96,70.0,5,80,2,1337,,1,262144,4.0,37
SID793245,300,,2,9,31,471,0.0,1,2147745792,71.0,33
SID793371,0,80.0,5,94,32,843,,1,2147745792,4.0,31
SID793408,0,60.0,8,16,3,428,,1,576,4.0,23
SID793460,0,80.0,2,34,19,1379,21.0,0,266240,12.0,33
SID793461,114,80.0,2,55,0,925,,1,2147483744,4.0,75
SID793484,139,60.0,2,34,35,825,,1,262144,4.0,52
SID793498,181,80.0,8,57,18,1729,14.0,1,262144,4.0,57
SID7935,0,90.0,7,106,31,1210,0.0,1,2149842944,,35
SID793521,24,60.0,1,2,31,1522,,0,262144,4.0,25
SID79363,0,70.0,2,55,18,427,,1,2147745792,,29
SID793755,25,80.0,2,14,6,1685,21.0,0,1074266240,4.0,31
SID793768,74,70.0,2,34,31,1205,21.0,0,2147745794,4.0,49
SID793800,57,60.0,2,49,11,1770,,1,6442713088,4.0,17
SID793809,12,80.0,8,64,26,2004,,0,2147745792,4.0,19
SID793822,62,80.0,1,86,21,427,7.0,0,2147745792,4.0,37
SID793838,60,80.0,2,9,19,138,21.0,0,262144,4.0,35
SID793871,284,60.0,2,14,28,1380,,1,2147745856,4.0,75
SID793921,156,,2,9,21,2008,21.0,0,2149842944,4.0,67
SID794011,23,90.0,8,108,23,1963,21.0,0,2147753984,4.0,21
SID794030,121,70.0,2,7,31,188,,0,262144,4.0,49
SID794314,134,80.0,1,86,5,1501,21.0,1,786432,4.0,57
SID794364,96,70.0,2,9,18,145,0.0,1,2684616704,4.0,52
SID794408,84,,0,56,34,1629,,0,262144,4.0,41
SID794496,15,70.0,2,40,21,1194,21.0,0,262144,4.0,21
SID794512,70,70.0,8,57,19,50,,0,2147745792,4.0,31
SID794527,48,70.0,2,9,21,1032,14.0,0,2147753984,4.0,33
SID794883,108,,2,41,25,145,,1,2361344,5.0,62
SID794908,29,,2,34,19,750,,1,262144,4.0,35
SID794910,63,80.0,1,86,21,427,7.0,0,2147745792,4.0,37
SID794982,85,,8,57,33,711,,0,262144,4.0,33
SID795123,26,70.0,2,34,18,1112,21.0,0,262144,4.0,31
SID795220,28,80.0,8,57,25,1317,,1,262144,4.0,23
SID79523,0,60.0,1,86,6,1501,,1,2147745792,,41
SID795247,144,80.0,8,57,35,1321,21.0,1,2281963520,4.0,62
SID795248,157,80.0,2,7,29,145,,1,262144,4.0,47
SID795268,148,80.0,0,56,0,105,21.0,0,2147753984,4.0,41
SID795272,64,80.0,5,11,4,1041,,1,2147745792,4.0,27
SID795401,60,80.0,2,9,11,826,14.0,0,262144,4.0,49
SID795444,96,70.0,2,34,35,1204,21.0,0,262144,4.0,33
SID795451,72,80.0,5,80,35,1326,,1,262144,4.0,35
SID795469,120,70.0,7,68,6,147,,0,1074331648,4.0,41
SID795483,66,80.0,2,34,0,826,21.0,1,262144,5.0,45
SID795682,130,70.0,7,68,21,1504,21.0,0,2147745792,4.0,39
SID795734,48,70.0,2,9,27,1690,7.0,0,2147745792,4.0,35
SID795753,16,70.0,2,9,31,802,21.0,0,262144,4.0,35
SID795791,37,70.0,8,57,7,1689,21.0,0,786434,4.0,33
SID795824,40,60.0,2,9,31,714,21.0,1,262144,4.0,21
SID795830,71,90.0,2,9,35,826,,0,2147753984,4.0,37
SID795875,40,80.0,0,76,5,1595,21.0,0,2148270080,4.0,31
SID795879,156,110.0,8,57,24,1018,,1,786432,4.0,52
SID795946,44,70.0,2,9,6,1275,21.0,0,1074331648,4.0,25
SID795990,24,80.0,2,34,32,842,,1,262144,4.0,25
SID796082,42,70.0,7,106,29,147,0.0,1,2147745792,4.0,45
SID796143,65,80.0,0,56,16,1590,,0,262144,4.0,35
SID796226,43,80.0,2,49,5,294,21.0,0,1074528256,4.0,43
SID796333,168,70.0,7,106,31,537,21.0,0,2147745794,4.0,39
SID796423,36,60.0,2,34,35,1156,,0,2147745792,4.0,27
SID796458,82,80.0,7,106,15,1384,9.0,0,2147745792,4.0,39
SID79657,0,70.0,0,77,31,88,21.0,0,2147745808,,19
SID796688,50,70.0,8,57,27,977,0.0,1,2147745792,4.0,35
SID796714,139,,0,32,18,1969,,1,262144,4.0,49
SID796715,36,80.0,9,95,3,1966,,1,2147753984,4.0,49
SID796768,12,80.0,2,7,13,1077,21.0,0,262144,4.0,25
SID796784,118,110.0,2,9,18,490,21.0,1,262162,69.0,45
SID796821,39,70.0,8,57,19,241,0.0,0,2147745792,4.0,23
SID796830,12,70.0,9,17,8,503,,0,134479872,4.0,25
SID796834,84,80.0,2,9,24,1192,0.0,1,2621442,4.0,62
SID796836,75,70.0,7,68,18,147,21.0,1,67895296,4.0,49
SID79689,0,70.0,2,49,23,796,,1,2147745792,,13
SID796914,120,,8,57,19,1312,,1,262144,4.0,67
SID796953,24,80.0,5,80,23,231,,1,262144,4.0,17
SID797001,16,90.0,2,49,13,1937,,0,2164523008,4.0,19
SID797013,12,80.0,2,49,6,1208,21.0,0,65536,8.0,37
SID797068,90,60.0,2,7,23,2015,,0,2147745792,4.0,39
SID7972,0,,8,57,26,799,,1,262144,,25
SID797405,237,80.0,1,86,40,1500,,1,16777792,4.0,49
SID797459,97,80.0,2,55,7,1089,,1,1073741824,4.0,39
SID797529,56,90.0,2,9,18,147,0.0,0,2359297,4.0,45
SID797550,123,,2,9,23,1685,0.0,0,2147753984,4.0,43
SID797637,192,60.0,2,55,28,1503,21.0,0,2147745856,4.0,41
SID797710,99,50.0,8,57,35,1309,,0,262144,4.0,39
SID797717,55,70.0,2,34,21,1503,,1,2147745792,4.0,41
SID797744,118,70.0,8,57,31,698,,1,262144,4.0,37
SID797985,93,80.0,0,72,20,1005,,0,537141248,4.0,35
SID798009,37,80.0,0,75,23,714,9.0,0,2147745792,4.0,17
SID798045,180,,2,49,31,1205,,1,2147745792,4.0,62
SID798047,80,70.0,2,53,23,1931,21.0,0,2147753984,4.0,29
SID79807,0,90.0,2,48,19,1362,,1,262144,,21
SID798115,142,70.0,2,9,21,628,21.0,1,2147753984,4.0,57
SID798132,62,80.0,0,77,30,1774,,1,2147745792,68.0,41
SID798190,72,70.0,2,40,11,89,21.0,1,393220,77.0,29
SID798231,0,70.0,2,55,31,1963,21.0,0,17041408,4.0,62
SID798289,0,70.0,7,68,7,1935,,1,1074331648,4.0,35
SID798358,81,70.0,2,34,31,105,21.0,1,2359296,4.0,41
SID798401,14,90.0,5,15,15,1044,,1,270336,4.0,17
SID798436,29,80.0,2,34,10,1078,,1,6442713088,4.0,25
SID798595,24,,2,49,8,427,21.0,1,262208,4.0,29
SID79864,0,70.0,1,18,18,430,,1,2416181248,,27
SID798739,85,70.0,2,49,10,1935,21.0,0,262144,4.0,49
SID79883,0,70.0,0,89,4,644,,1,262144,,17
SID798856,29,70.0,2,9,31,1205,21.0,0,262144,4.0,39
SID798924,72,80.0,0,79,5,1559,,0,1074266112,4.0,29
SID798990,48,90.0,5,80,26,395,,0,2147745792,4.0,25
SID799049,0,70.0,7,68,18,351,,1,270592,68.0,27
SID799070,0,70.0,7,68,18,351,,1,270592,68.0,27
SID799122,60,80.0,0,79,36,1774,,1,262144,4.0,19
SID799149,168,,8,57,18,1236,,1,2147745792,4.0,52
SID799202,0,90.0,2,9,0,1678,,1,262144,4.0,19
SID799225,0,60.0,8,57,35,1860,21.0,0,262144,4.0,23
SID799313,26,70.0,1,86,31,1691,21.0,0,264320,4.0,33
SID799324,125,,2,9,18,825,0.0,0,2147745792,4.0,45
SID799350,235,60.0,7,19,0,1500,7.0,0,2147745920,4.0,75
SID799371,0,80.0,2,9,38,135,,0,262144,4.0,21
SID799660,0,60.0,2,9,21,1287,,1,262144,4.0,57
SID799720,42,70.0,1,2,23,1832,,0,2147491840,4.0,27
SID79978,53,70.0,2,7,18,138,,0,2147753984,4.0,35
SID799900,124,70.0,2,40,31,188,,1,262161,5.0,49
SID800100,154,80.0,2,34,35,1160,,1,2147745792,4.0,57
SID800177,174,70.0,2,9,21,1584,,1,2147745792,4.0,67
SID80018,0,80.0,8,64,3,1980,,0,2164523008,,17
SID800236,47,70.0,2,9,31,1571,,1,262144,4.0,39
SID800277,48,80.0,7,106,23,1664,21.0,1,2147745792,4.0,33
SID8003,0,60.0,9,13,33,188,21.0,0,2147745792,,23
SID800321,67,,7,68,18,1935,,1,2147745792,4.0,49
SID800411,128,70.0,0,79,19,1489,,0,262144,68.0,67
SID800604,108,70.0,2,55,18,431,0.0,1,270400,4.0,52
SID800610,26,60.0,7,68,21,1022,,0,604241920,4.0,25
SID800614,0,60.0,2,83,21,1022,,0,604241920,4.0,25
SID800616,0,60.0,2,9,21,1022,,0,604241920,4.0,25
SID800617,0,60.0,2,14,21,1022,,0,604241920,4.0,25
SID800657,33,70.0,2,34,18,188,,0,2164523008,4.0,39
SID800673,0,90.0,9,45,19,1015,,1,2147753984,4.0,25
SID800854,54,90.0,2,34,5,291,,1,2147745792,68.0,31
SID800876,124,70.0,5,84,35,834,,1,262144,4.0,52
SID800897,48,80.0,2,9,25,1112,,1,270338,4.0,57
SID80095,0,60.0,2,34,27,747,21.0,1,268697600,,21
SID801098,37,80.0,7,19,18,1085,21.0,1,262144,4.0,33
SID801294,32,70.0,5,80,19,684,,0,2147745792,4.0,21
SID801476,83,80.0,2,49,27,714,21.0,1,262144,4.0,43
SID80148,124,80.0,0,79,38,129,,0,2147745792,,25
SID801487,115,70.0,2,9,6,1231,,0,2147745792,4.0,62
SID80155,124,80.0,0,79,38,129,,1,2147745792,,17
SID801668,398,,4,8,11,825,,0,2147745792,4.0,19
SID801723,108,,2,49,10,1937,,1,262144,4.0,41
SID801773,83,70.0,8,57,21,1945,0.0,1,262144,4.0,35
SID801777,106,80.0,8,57,20,1377,9.0,1,262144,4.0,47
SID801786,66,80.0,2,53,14,1690,,0,2361344,4.0,35
SID801814,19,80.0,0,77,21,570,,0,2147745792,4.0,31
SID801825,334,80.0,2,9,31,639,,0,6442713088,4.0,33
SID801836,42,90.0,10,37,35,1774,,1,262144,4.0,39
SID801925,114,60.0,8,57,18,138,,0,2147745792,4.0,49
SID801938,240,80.0,7,69,26,800,,0,2147745792,4.0,27
SID802,0,,5,99,23,1041,,1,262144,,13
SID802077,78,70.0,2,9,4,145,,0,262144,4.0,39
SID802177,79,70.0,8,57,19,1311,0.0,0,134217728,4.0,62
SID802209,44,80.0,2,9,16,7,,0,2147745792,4.0,25
SID802215,213,60.0,0,59,6,1504,21.0,0,262144,68.0,75
SID802408,91,80.0,5,84,24,1104,0.0,1,262146,4.0,33
SID802412,0,80.0,5,84,24,1104,0.0,1,262146,4.0,33
SID802421,65,70.0,7,68,6,147,21.0,0,2147483648,4.0,35
SID802427,0,90.0,7,68,19,1649,21.0,0,2684616704,76.0,21
SID802468,72,90.0,2,9,39,1036,0.0,0,2147745792,12.0,11
SID802486,120,60.0,1,18,7,825,,1,3221487616,4.0,47
SID802500,108,80.0,1,22,21,1504,0.0,0,2103296,4.0,52
SID802548,0,60.0,0,77,15,1774,,0,17563648,37.0,23
SID802678,72,90.0,0,77,20,1010,,1,2147746048,4.0,33
SID802702,24,,0,56,11,882,21.0,0,2147745792,4.0,25
SID802868,17,90.0,2,49,13,1379,10.0,0,262144,4.0,25
SID802909,76,80.0,2,9,23,2015,0.0,0,2147753984,4.0,37
SID802962,95,80.0,8,57,17,1083,7.0,0,262144,4.0,52
SID80306,0,80.0,6,67,25,1124,,1,2147745792,,19
SID803082,24,70.0,2,9,21,1945,21.0,0,2147753984,68.0,23
SID803091,135,80.0,1,86,5,1503,,1,2147745792,4.0,62
SID803238,48,70.0,8,57,8,1312,,0,2147745792,4.0,29
SID803248,44,80.0,2,34,28,1090,21.0,1,2147753984,4.0,39
SID803288,96,70.0,2,7,18,138,,1,3136,4.0,47
SID803307,74,80.0,2,40,28,628,0.0,1,393216,4.0,37
SID803353,141,80.0,0,74,0,129,,1,262144,4.0,52
SID803394,43,80.0,7,68,1,1948,21.0,0,67895296,4.0,35
SID803411,0,,2,9,15,1444,,1,4295237632,4.0,25
SID803517,128,60.0,2,49,31,911,,1,262144,4.0,49
SID803758,255,70.0,1,2,20,1583,21.0,0,1077952512,69.0,67
SID803830,55,70.0,2,14,13,1689,21.0,1,2147745792,4.0,27
SID803875,127,60.0,8,57,11,1127,,0,262144,4.0,41
SID803905,61,80.0,2,40,17,1255,0.0,0,131,4.0,31
SID803998,147,70.0,2,7,40,2013,21.0,0,3221487616,4.0,47
SID804106,24,70.0,8,57,23,1937,21.0,0,2147745792,4.0,23
SID80412,0,70.0,2,7,25,138,,1,2147745792,,41
SID804211,0,80.0,2,53,15,1384,9.0,1,274432,4.0,17
SID80438,0,70.0,0,79,0,129,,0,262144,,33
SID804418,180,70.0,1,86,40,1758,,1,16777312,4.0,52
SID804695,0,80.0,2,34,31,1160,,1,2147745792,4.0,23
SID804775,14,70.0,8,57,13,145,21.0,0,262144,4.0,27
SID804860,136,,8,57,23,900,,0,262144,4.0,41
SID80488,0,60.0,2,49,24,1078,,0,524288,,11
SID804881,96,90.0,2,9,2,72,,1,262144,4.0,39
SID804921,0,80.0,2,14,7,1173,,1,262144,4.0,33
SID805083,63,70.0,0,77,32,1504,,0,270336,68.0,33
SID805138,147,70.0,7,19,15,1211,,1,2147745792,5.0,41
SID80516,0,70.0,2,7,20,2015,,1,2147745792,,15
SID805220,200,70.0,2,83,27,147,21.0,1,262144,4.0,85
SID805232,76,60.0,2,34,18,138,21.0,0,262144,4.0,49
SID805266,74,80.0,2,49,21,1595,14.0,0,2147745792,4.0,41
SID805327,148,70.0,8,57,3,1831,,0,262144,4.0,35
SID805350,84,,4,8,31,317,,1,262144,68.0,23
SID80542,0,70.0,6,67,23,350,,0,2147745792,,15
SID805440,41,70.0,8,57,18,691,,0,262144,4.0,27
SID805497,59,90.0,8,57,2,200,,1,262144,4.0,45
SID805542,12,60.0,7,68,28,335,21.0,0,274432,4.0,23
SID805734,38,70.0,2,40,33,138,,1,2147745792,4.0,23
SID805887,102,80.0,1,18,30,612,9.0,1,2,4.0,62
SID805956,0,80.0,2,34,2,286,,1,393344,68.0,21
SID806160,148,70.0,2,83,31,145,,1,2147746048,4.0,62
SID806180,37,80.0,8,57,5,1041,,1,2359298,4.0,23
SID806273,0,50.0,2,41,2,766,,0,263200,44.0,15
SID806293,123,70.0,2,7,27,1935,21.0,0,2147745792,68.0,67
SID80641,108,90.0,10,35,7,1774,,0,2164523008,,25
SID806410,12,90.0,8,57,5,1865,,0,262144,4.0,13
SID806451,240,80.0,2,41,23,1500,,0,2147483648,4.0,23
SID806456,100,90.0,8,57,21,1041,,0,262144,4.0,43
SID806466,36,80.0,8,57,5,1041,,1,2359298,4.0,25
SID806571,66,,2,9,18,138,7.0,1,270464,4.0,52
SID806585,0,80.0,8,57,5,1041,,1,2359298,4.0,25
SID80678,0,80.0,1,86,32,1503,,0,2147745792,,21
SID806796,48,80.0,2,14,27,784,21.0,0,2281963520,5.0,29
SID806808,48,80.0,2,14,27,784,21.0,0,2281963520,5.0,29
SID80681,0,70.0,1,86,23,1504,,1,262144,,23
SID806810,48,80.0,2,14,27,784,21.0,0,2281963520,5.0,29
SID806827,29,80.0,2,34,18,145,,0,2147745792,4.0,39
SID807050,43,70.0,2,49,0,1935,,1,2147745792,4.0,37
SID807056,55,80.0,8,57,15,147,,0,2147745792,4.0,27
SID80713,12,80.0,0,79,20,1009,,0,2281963520,,19
SID807234,71,70.0,8,57,18,559,,1,262144,4.0,37
SID807243,240,80.0,2,9,18,404,21.0,0,262146,4.0,67
SID807308,15,90.0,2,40,33,1371,21.0,1,262144,4.0,25
SID80741,0,60.0,2,9,21,1290,,0,262144,,25
SID807439,64,90.0,8,57,19,1312,,1,262144,4.0,33
SID807440,52,90.0,8,57,19,1312,,1,262144,4.0,31
SID80752,0,60.0,2,34,35,1202,21.0,1,2367488,,27
SID807532,48,80.0,2,9,27,784,21.0,0,2281963520,5.0,29
SID807603,48,80.0,2,9,27,784,21.0,0,2281963520,5.0,29
SID80761,0,70.0,2,41,33,1616,,0,2164523008,,21
SID807626,48,80.0,2,9,27,784,21.0,0,2281963520,5.0,29
SID807633,48,80.0,8,57,27,784,21.0,0,2281963520,5.0,29
SID807635,48,80.0,2,9,27,784,21.0,0,2281963520,5.0,29
SID807663,50,70.0,2,83,0,145,23.0,0,262144,4.0,27
SID807667,45,80.0,0,74,24,1804,,1,2147745792,4.0,31
SID807690,48,80.0,7,68,33,1370,,1,2147749888,4.0,35
SID8077,0,70.0,7,106,31,105,21.0,0,262144,,31
SID80770,0,70.0,2,7,6,190,,1,786432,,29
SID808,0,,5,98,23,1041,,1,262144,,13
SID808095,95,,8,57,34,145,0.0,0,17039360,4.0,52
SID808161,0,80.0,2,9,21,145,24.0,1,262144,4.0,75
SID808187,260,60.0,2,9,25,1935,,1,6442713088,4.0,75
SID808213,45,70.0,8,57,31,1039,,0,2147745792,4.0,27
SID808327,87,,8,57,2,1325,,1,262144,4.0,31
SID808349,101,90.0,8,57,18,1337,,1,262144,4.0,45
SID808445,24,70.0,2,49,15,1384,,1,2147745794,5.0,27
SID808469,0,80.0,2,9,21,145,24.0,1,262144,4.0,57
SID808502,48,90.0,8,92,30,263,,1,786688,4.0,41
SID80854,0,80.0,0,74,21,1770,0.0,0,262144,,25
SID80861,0,70.0,7,106,33,1676,7.0,0,2147745920,,19
SID80877,0,,1,86,3,1543,,1,2147491904,,17
SID808992,132,70.0,8,57,31,224,,1,262144,4.0,75
SID809222,120,70.0,8,57,31,1018,21.0,1,262144,4.0,27
SID80943,0,60.0,9,58,31,105,21.0,0,2147745794,,37
SID809567,0,70.0,7,106,7,669,21.0,0,262208,4.0,27
SID809690,34,70.0,2,7,18,147,21.0,0,2147745792,4.0,37
SID809738,26,80.0,1,86,34,1631,14.0,1,17104896,4.0,29
SID809748,28,80.0,2,40,31,1205,21.0,0,2147745792,76.0,35
SID809756,0,70.0,2,9,15,138,,1,262144,4.0,31
SID809827,0,90.0,2,14,30,1171,21.0,1,262144,4.0,27
SID809945,55,80.0,7,68,30,145,,1,262402,4.0,49
SID80997,0,80.0,2,12,7,1745,,0,2148270080,,21
SID81014,0,60.0,3,24,34,1595,,0,2048,,25
SID810174,53,,8,57,19,229,,1,2359298,4.0,47
SID810195,69,80.0,8,108,5,1595,,1,1074331648,4.0,37
SID81020,61,80.0,8,92,29,1590,,0,512,4.0,23
SID810335,42,80.0,0,32,33,1770,,0,262144,4.0,57
SID81044,276,70.0,2,55,6,1503,,0,2147753984,4.0,43
SID810472,17,70.0,7,19,16,1931,,1,2147745856,4.0,31
SID81059,0,80.0,7,106,7,1377,10.0,1,790528,,29
SID81062,0,70.0,0,74,31,1729,,0,262144,,21
SID811107,30,50.0,2,34,21,306,0.0,0,2147745792,4.0,25
SID81123,0,80.0,9,47,25,430,21.0,0,2147745792,,33
SID811300,72,80.0,8,57,35,1310,,0,262144,4.0,33
SID8116,0,60.0,0,75,6,694,,0,1074266112,,15
SID811637,198,90.0,0,74,11,1504,,1,2147745792,4.0,57
SID81165,0,90.0,9,13,36,848,,1,262144,,21
SID8119,0,50.0,0,56,18,1961,21.0,0,2164523008,,23
SID812034,56,70.0,8,57,33,303,,1,262144,4.0,27
SID812047,32,70.0,5,80,4,1326,,0,262144,4.0,23
SID81208,0,90.0,5,15,0,1041,,0,2147745808,,17
SID812104,50,70.0,8,57,21,1770,,1,262144,4.0,33
SID812202,0,80.0,8,61,11,1063,,1,2147753984,4.0,23
SID812254,84,80.0,8,108,10,1549,0.0,1,272384,4.0,25
SID812275,219,,8,57,21,145,,1,2147745792,4.0,85
SID81242,0,,2,49,16,785,,1,2147745792,,13
SID812457,45,80.0,8,57,13,1312,,1,262144,4.0,29
SID812793,14,80.0,8,57,36,982,,0,2147745792,4.0,21
SID812854,120,80.0,2,40,15,800,0.0,0,262144,4.0,35
SID812931,33,70.0,8,57,6,1869,,0,262144,4.0,25
SID812968,72,80.0,8,57,27,561,21.0,1,2147745792,4.0,41
SID813031,30,80.0,2,9,25,138,,1,262144,4.0,52
SID813056,57,80.0,7,106,29,650,0.0,0,2147745792,4.0,23
SID813395,120,70.0,0,75,31,1967,,1,2147745792,68.0,39
SID813453,125,70.0,2,40,15,1671,7.0,0,262273,4.0,75
SID813674,125,70.0,2,41,31,2015,,1,2048,4.0,57
SID813705,69,70.0,2,14,6,390,21.0,0,1074528256,4.0,39
SID81375,0,90.0,2,34,3,2013,0.0,0,262144,4.0,31
SID813779,44,80.0,8,57,23,1312,,0,262144,4.0,19
SID813890,0,70.0,5,80,4,1041,,1,262144,4.0,25
SID813904,60,70.0,8,57,21,1869,,1,262144,4.0,33
SID813939,36,80.0,8,57,4,1329,,0,2164523008,4.0,29
SID814191,0,70.0,1,18,11,456,14.0,1,270336,4.0,33
SID814208,51,80.0,2,34,21,1082,,1,2147745792,4.0,29
SID814411,25,70.0,2,9,25,1779,21.0,0,262144,4.0,49
SID814513,126,70.0,8,57,18,940,21.0,1,2147745920,4.0,45
SID814613,73,,2,9,25,187,,1,262144,4.0,85
SID814642,0,70.0,0,56,23,1596,21.0,0,2147745792,4.0,29
SID814725,220,70.0,2,9,11,1423,7.0,0,2147753984,4.0,57
SID81473,0,,0,75,31,1041,,1,2147745792,,25
SID814826,83,,1,2,3,1831,,0,2560,4.0,29
SID815051,104,50.0,2,83,19,750,,0,2147746048,4.0,35
SID81513,0,60.0,2,7,18,138,,0,2147745792,,21
SID815136,38,80.0,2,9,18,147,,1,262144,4.0,37
SID81521,48,80.0,9,10,13,1175,0.0,0,2147745792,4.0,39
SID81523,84,70.0,1,86,27,1607,21.0,0,2361344,4.0,41
SID815241,0,70.0,1,18,32,616,,1,2147753984,4.0,31
SID815293,0,80.0,8,57,18,814,,1,262144,4.0,41
SID815593,45,90.0,2,9,27,188,,1,262144,4.0,35
SID815643,135,60.0,8,57,6,627,21.0,0,262144,4.0,52
SID815657,25,80.0,2,34,21,1083,14.0,1,262144,4.0,27
SID815734,97,70.0,8,57,19,1311,0.0,0,134217728,5.0,52
SID815779,75,60.0,2,9,25,145,,1,2147745792,4.0,52
SID815945,15,90.0,8,57,36,982,,1,262144,4.0,19
SID815974,78,,8,57,35,1860,,0,262144,4.0,33
SID816051,220,70.0,2,9,18,628,,1,2148270080,4.0,45
SID81607,0,70.0,2,9,19,188,,1,262144,,19
SID816166,73,90.0,8,57,19,1312,21.0,0,2281963520,4.0,35
SID816246,58,70.0,2,9,31,188,21.0,0,2147745792,4.0,47
SID81632,17,80.0,2,9,40,2015,,0,262656,,25
SID816672,24,70.0,8,57,28,1873,,0,2147745792,4.0,25
SID816711,96,,5,80,36,981,,0,262144,4.0,17
SID816750,155,70.0,2,7,31,2015,,0,2147745792,4.0,47
SID816907,26,70.0,1,18,35,452,,0,2147745792,4.0,29
SID816912,72,70.0,2,9,25,802,21.0,0,270336,4.0,49
SID816970,60,80.0,2,49,12,956,21.0,0,2147753984,4.0,27
SID816975,124,,2,34,25,145,,1,262144,4.0,62
SID816993,86,80.0,2,9,0,161,21.0,0,262144,4.0,45
SID816996,24,70.0,8,57,28,1873,,0,2147745792,4.0,27
SID817134,137,60.0,2,7,10,2015,,1,2147745792,4.0,47
SID817139,50,60.0,0,76,23,1815,,0,262144,4.0,35
SID81717,0,70.0,2,7,29,2013,0.0,0,2147483712,,25
SID817277,73,60.0,7,68,28,187,,0,2148270080,4.0,35
SID817303,43,90.0,2,9,32,907,,0,2147753984,4.0,33
SID81732,0,,5,80,19,230,,0,262144,,19
SID817430,161,50.0,5,80,31,547,,1,2560,4.0,39
SID817529,160,70.0,3,65,5,1770,,0,1074528256,68.0,62
SID817542,77,80.0,2,40,35,138,0.0,1,262144,4.0,31
SID817561,101,80.0,8,57,4,1326,,0,2147753984,4.0,39
